지번주소,도로명주소,도로명우편번호,사업자명,경도,위도
서울특별시 용산구 후암동 244-4,"서울특별시 용산구 후암로 46 (후암동, 제일은행)",4331,액션,126.977586978891,37.5499660777672
서울특별시 용산구 갈월동 69-3,"서울특별시 용산구 한강대로 297 (갈월동, 우신빌딩)",4321,어메이징파크pc방,126.971683656137,37.5447583877858
"서울특별시 용산구 동자동 43-23번지 임박사정육점,영문속기사 ","서울특별시 용산구 한강대로 363-1, 2층 (동자동)",4320,동자pc방,126.971797580425,37.5508319577772
"서울특별시 용산구 보광동 259-1번지 지층 1,2호","서울특별시 용산구 보광로 46, 지층 1,2호 (보광동)",4414,3POP PC방,126.99921497434,37.5283391534087
서울특별시 성동구 용답동 49-20번지 새마을금고,"서울특별시 성동구 용답19길 17-1, 새마을금고 지하1층 (용답동)",4804,탑클래스PC 용답점,127.052481864068,37.5638156826095
서울특별시 성동구 송정동 79-2,"서울특별시 성동구 광나루로 337, 2층 (송정동)",4801,행운 PC,127.067234924413,37.5485118802394
서울특별시 성동구 금호동1가 1756-1 금호연풍교회,"서울특별시 성동구 금호로 86, 금호연풍교회 2층 나호 (금호동1가)",4718,1프로PC아레나,127.025769360191,37.5512121044209
서울특별시 성동구 용답동 232-1 신창비바패밀리,"서울특별시 성동구 천호대로 400, 지1층 B112호 (용답동, 신창비바패밀리)",4808,장한평PC방,127.063321479459,37.5612964964549
서울특별시 성동구 행당동 298-86 에뜨롬행당,"서울특별시 성동구 행당로17길 27, 2층 (행당동, 에뜨롬행당)",4715,레드포스 PC 아레나 왕십리점,127.032586553151,37.5606049409487
서울특별시 성동구 금호동2가 325-0번지,서울특별시 성동구 금호산길 71  (금호동2가),,검프인터넷게임방,127.019601957921,37.5545554514075
서울특별시 성동구 성수동1가 13-103번지,서울특별시 성동구 상원길 58 (성수동1가),4791,프리미엄 본스 PC방,127.048207218373,37.5491362031845
서울특별시 성동구 행당동 19-7번지,"서울특별시 성동구 마조로3가길 15, 지하 1층 (행당동)",4760,도깨비PC방Ⅱ,127.03989916258,37.55928471794
서울특별시 성동구 용답동 55-1번지,"서울특별시 성동구 용답15길 14 (용답동, 삼도빌딩)",4804,코아인PC방,127.051947277565,37.5642917351454
서울특별시 성동구 성수동1가 241번지 동현빌딩,"서울특별시 성동구 성덕정길 58, 동현빌딩 (성수동1가)",4775,인디고PC방,127.04983797524,37.5380170136893
서울특별시 성동구 성수동1가 13-133번지,서울특별시 성동구 상원길 50 (성수동1가),,지투존 PC방(뚝섬역점),127.048435238491,37.5484290061859
