id,road_address,business_name,longitude,latitude,category
100,서울특별시 중랑구 사가정로52길 13 5층 ~ 9층,면목제7동 주민센터,127.087456912404,37.580087374487,주민센터
101,서울특별시 중랑구 상봉중앙로1길 6,상봉제1동 주민센터,127.087161253371,37.5998375200769,주민센터
102,서울특별시 중랑구 동일로114길 10,상봉제2동 주민센터,127.08085178906,37.5928919454227,주민센터
103,서울특별시 중랑구 동일로134길 17,중화제1동 주민센터,127.080660988118,37.6011712827417,주민센터
104,서울특별시 중랑구 동일로129길 1 5층,중화제2동 주민센터,127.079542626772,37.5993838458016,주민센터
105,서울특별시 중랑구 공릉로2가길 5,묵제1동 주민센터,127.078479291591,37.612414580688,주민센터
106,서울특별시 중랑구 동일로157길 29,묵제2동 주민센터,,,주민센터
107,서울특별시 중랑구 망우로67길 10,망우본동 주민센터,127.101485349948,37.6005605598925,주민센터
108,서울특별시 중랑구 겸재로61길 40,망우제3동 주민센터,127.094918224532,37.5918996611242,주민센터
109,서울특별시 중랑구 용마산로129나길 35,신내제1동 주민센터,127.099503784192,37.6058689880658,주민센터
110,서울특별시 중랑구 봉화산로 190,신내제2동 주민센터,127.094167829972,37.6062523225265,주민센터
111,서울특별시 성북구 성북로 37,성북동주민센터,127.003247810463,37.5910517457898,주민센터
112,서울특별시 성북구 보문로 190,삼선동주민센터,127.014641828315,37.590845726407,주민센터
113,서울특별시 성북구 동소문로26길 27,동선동주민센터,127.020408652798,37.5939801420458,주민센터
114,"서울시 성북구 정릉로48길35, 3층",돈암제1동주민센터(임시청사),127.027743820067,37.6025697758022,주민센터
115,서울특별시 성북구 흥천사길 7,돈암제2동주민센터,127.010539042475,37.5980169765946,주민센터
116,서울특별시 성북구 고려대로 16,안암동주민센터,127.021375582392,37.5858207643032,주민센터
117,서울특별시 성북구 안암로3길 35,보문동주민센터,127.022803541231,37.5803735415022,주민센터
118,서울특별시 성북구 정릉로38마길 33,정릉제1동주민센터,127.016641849495,37.6014358044842,주민센터
119,서울특별시 성북구 정릉로26길 1,정릉제2동주민센터,,,주민센터
120,서울특별시 성북구 솔샘로1길 6-3,정릉제3동주민센터,127.004176934982,37.6089546745948,주민센터
121,서울특별시 성북구 보국문로 106-1,정릉제4동주민센터,127.007018448235,37.6133575835404,주민센터
122,서울특별시 성북구 길음로 92,길음제1동주민센터,127.019471426099,37.6104603171536,주민센터
123,서울특별시 성북구 삼양로2길 70,길음제2동주민센터,127.027280273705,37.6068132768564,주민센터
124,서울특별시 성북구 종암로 98-8,종암동주민센터,127.035278032381,37.5990620996669,주민센터
125,서울특별시 성북구 오패산로 96,월곡제1동주민센토,127.035763429988,37.6105284935378,주민센터
126,서울특별시 성북구 화랑로 152,월곡제2동주민센터,127.047913059967,37.6057781339416,주민센터
127,서울특별시 성북구 장위로 61,장위제1동주민센터,127.043660616058,37.6140470808356,주민센터
128,서울특별시 성북구 돌곶이로27길 12,장위제2동주민센터,127.054500073451,37.6124059267104,주민센터
129,서울특별시 성북구 한천로 657,장위제3동주민센터,,,주민센터
130,서울특별시 성북구 화랑로 296,석관동주민센터,127.061414676709,37.6129460973402,주민센터
131,서울특별시 강북구 솔매로 69,삼양동주민센터,127.019772475169,37.6250517693203,주민센터
132,서울특별시 강북구 솔매로49길 14,미아동주민센터,127.026975138546,37.6270913479898,주민센터
133,서울특별시 강북구 오패산로 162,송중동주민센터,127.033780342346,37.6161217852993,주민센터
134,서울특별시 강북구 솔샘로 284,송천동주민센터,127.023850959484,37.6182974834856,주민센터
135,서울특별시 강북구 삼양로19길 34,삼각산동주민센터,127.020742108822,37.6151482159574,주민센터
136,서울특별시 강북구 덕릉로41길 74,번1동주민센터,127.028847218153,37.6378912925417,주민센터
137,서울특별시 강북구 한천로 897,번2동주민센터,127.039062217979,37.6318813026665,주민센터
138,서울특별시 강북구 한천로105길 21,번3동주민센터,127.046590720168,37.6258673694661,주민센터
139,서울특별시 강북구 삼양로 299,수유1동주민센터,127.017559390621,37.63005160395,주민센터
140,서울특별시 강북구 한천로 1117,수유2동주민센터,127.019889502962,37.6446445798944,주민센터
141,서울특별시 강북구 노해로 36,수유3동주민센터,127.023146416902,37.6387146974318,주민센터
142,서울특별시 강북구 삼양로 139길 49,우이동주민센터,127.011869707413,37.6479342499954,주민센터
143,서울특별시 강북구 인수봉로 255,인수동주민센터,127.010596846898,37.6414869298367,주민센터
144,서울특별시 도봉구 노해로 147,쌍문제1동 주민센터,127.02605127382,37.6480378363083,주민센터
145,서울특별시 도봉구 도봉로138길 21,쌍문제2동 주민센터,,,주민센터
146,서울특별시 도봉구 노해로44길9,쌍문제3동 주민센터,127.027921076558,37.6489815490715,주민센터
147,서울특별시 도봉구 시루봉로 62-7,쌍문제4동 주민센터,127.028405175817,37.6564637346714,주민센터
148,서울특별시 도봉구 방학로2길 27,방학제1동 주민센터,127.040659098818,37.6642285904882,주민센터
149,서울특별시 도봉구 시루봉로 226,방학제2동 주민센터,127.035051179905,37.6682135355595,주민센터
150,서울특별시 도봉구 시루봉로 94,방학제3동 주민센터,127.028010685176,37.6591757846693,주민센터
151,서울특별시 도봉구 해등로 46,창제1동 주민센터,127.043823820431,37.648377109037,주민센터
152,서울특별시 도봉구 덕릉로59길 73-3,창제2동 주민센터,127.03565303079,37.6414150754985,주민센터
153,서울특별시 도봉구 덕릉로62길 89,창제3동 주민센터,127.042990419303,37.637999880222,주민센터
154,서울특별시 도봉구 노해로 390,창제4동 주민센터,127.05153933365,37.6522381266541,주민센터
155,서울특별시 도봉구 도봉로136나길 20,창제5동 주민센터,127.043586771867,37.6563344061766,주민센터
156,서울특별시 도봉구 도봉로169나길 22,도봉제1동 주민센터,127.043413256889,37.6786908578614,주민센터
157,서울특별시 도봉구 마들로 668,도봉제2동 주민센터,127.046533990328,37.6696756392976,주민센터
158,서울특별시 노원구 석계로 59,월계1동주민센터,127.062883255067,37.6199918622891,주민센터
159,서울특별시 노원구 초안산로5길 28,월계2동주민센터,127.050786610235,37.6325233860572,주민센터
160,서울특별시 노원구 마들로 57,월계3동주민센터,127.069231794055,37.6210049827247,주민센터
161,서울특별시 노원구 동일로186길 3-24,공릉1동주민센터,127.07375045554,37.6247780118805,주민센터
162,서울특별시 노원구 노원로1길 68,공릉2동주민센터,127.083378728768,37.6212871238951,주민센터
163,서울특별시 노원구 노원로 261,하계1동주민센터,127.072559949784,37.6405590629798,주민센터
164,서울특별시 노원구 공릉로55길 88,하계2동주민센터,127.06795177996,37.6320432631722,주민센터
165,서울특별시 노원구 중계로 143,중계본동주민센터,127.080286240174,37.6478032840767,주민센터
166,서울특별시 노원구 한글비석로 279,중계1동주민센터,127.077475786265,37.652548027516,주민센터
167,서울특별시 노원구 노원로17길 56,중계2.3동주민센터,127.068731778365,37.6421297887785,주민센터
168,서울특별시 노원구 덕릉로82길 50,중계4동주민센터,127.077975230268,37.6587636640129,주민센터
169,서울특별시 노원구 동일로 1697,상계1동주민센터,127.054960484217,37.6799298430343,주민센터
170,서울특별시 노원구 상계로 118,상계2동주민센터,127.067864123732,37.6574831321849,주민센터
171,서울특별시 노원구 덕릉로 859,상계3.4동주민센터,127.083236278809,37.6729112292333,주민센터
172,서울특별시 노원구 한글비석로 432,상계5동주민센터,127.069497998505,37.6627370651448,주민센터
173,서울특별시 노원구 노원로 429,상계6.7동주민센터,127.066950065586,37.6548836905442,주민센터
174,서울특별시 노원구 동일로227길 97,상계8동주민센터,127.051553324121,37.6667361763047,주민센터
175,서울특별시 노원구 한글비석로 487,상계9동주민센터,127.063818783995,37.6645207930447,주민센터
176,서울특별시 노원구 노원로 530,상계10동주민센터,127.060259712108,37.6612852597751,주민센터
177,서울특별시 은평구 은평로 195,녹번동주민센터,126.928822870137,37.6024574203071,주민센터
178,서울특별시 은평구 진흥로15길 10,불광제1동주민센터,126.932088119125,37.6103527347865,주민센터
179,서울특별시 은평구 연서로41길 18,불광제2동주민센터,126.927160419664,37.6263992725947,주민센터
180,서울특별시 은평구 갈현로 301,갈현제1동주민센터,126.916688820741,37.6236884825333,주민센터
181,서울특별시 은평구 연서로27길 31-6,갈현제2동주민센터,126.91577625544,37.6186753718606,주민센터
182,서울특별시 은평구 갈현로17길 10,구산동주민센터,126.910354102526,37.6117558422662,주민센터
183,서울특별시 은평구 연서로20길 24-3,대조동주민센터,126.9208071172,37.614175987132,주민센터
184,서울특별시 은평구 백련산로 179,응암제1동주민센터,126.926746220026,37.6006966955945,주민센터
185,서울특별시 은평구 백련산로 100,응암제2동주민센터,126.923068532712,37.594581582361,주민센터
186,서울특별시 은평구 불광천길 410-17,응암제3동주민센터,126.915717295669,37.5922299293515,주민센터
187,서울특별시 은평구 연서로 59,역촌동주민센터,126.915100861167,37.6044024142825,주민센터
188,서울특별시 은평구 은평로2길 2,신사제1동주민센터,126.911759712646,37.5977942623829,주민센터
189,서울특별시 은평구 증산로15길 47,신사제2동주민센터,126.908058308755,37.5902570763213,주민센터
190,서울특별시 은평구 증산서길 89,증산동주민센터,126.907027254591,37.5843547680521,주민센터
191,서울특별시 은평구 수색로280,수색동주민센터,126.893644586192,37.5835299623741,주민센터
192,서울특별시 은평구 진관2로 31,진관동주민센터,126.920735778649,37.6349631473395,주민센터
193,서울특별시 서대문구 북아현로22길 38,충현동주민센터,126.954719901091,37.5648069670552,주민센터
194,서울특별시 서대문구 성산로 694,천연동주민센터,126.959067716854,37.5711148935031,주민센터
195,서울특별시 서대문구 북아현로 24,북아현동주민센터,126.95703640486,37.5594709598715,주민센터
196,서울특별시 서대문구 연세로2나길 47,신촌동주민센터,126.939545972613,37.5578175386395,주민센터
197,서울특별시 서대문구 연희로 189,연희동주민센터,126.935220696925,37.5738870295347,주민센터
198,서울특별시 서대문구 통일로 435-1,홍제제1동주민센터,126.944889218002,37.5877060639152,주민센터
199,서울특별시 서대문구 통일로34길 27,홍제제2동주민센터,126.949369144755,37.5861054747526,주민센터
200,서울특별시 서대문구 세검정로4길 32,홍제제3동주민센터,126.949691080182,37.5937665695472,주민센터
