정류장명,위도,경도
홍대입구,37.55453611,126.9224698
공항철도.홍대입구역,37.55772216,126.9252621
경성중고후문,37.564438,126.920127
우성아파트3동,37.536403,126.947396
하모니마트,37.55252116,126.9061199
성모병원사거리,37.56464399,126.9125265
코오롱아파트사거리,37.563581,126.920842
도화현대1차아파트,37.54045372,126.9553042
마포한강아이파크아파트,37.55263854,126.9041742
중동초등학교,37.56657456,126.9107017
신한은행서교동금융센터점,37.55738535,126.918354
경성중고.홍익디자인고,37.56228718,126.9194964
망원1동파출소,37.55368977,126.902646
대우미래사랑아파트,37.556741,126.9169681
효성약국,37.56120824,126.9177091
화평교회,37.55461589,126.9013092
성산시영아파트,37.56997337,126.9036833
한국해양전략연구소,37.55615891,126.9157158
망원1동파출소,37.55346,126.902746
망원유수지.마포구민체육센터,37.55598562,126.8992531
서교동주민센터,37.55564539,126.9146083
창전삼성아파트,37.55158314,126.932527
임오빌딩,37.55877057,126.9173994
월드컵경기장역,37.5738733,126.8983131
새화빌딩,37.5551111,126.9134454
신촌이랜드청년주택,37.549509,126.93152
성산초등학교,37.55441974,126.9119273
우리은행서교동지점,37.55336318,126.9175609
서강쌍용아파트.광흥창역,37.54797196,126.9301264
동교로사거리,37.55605972,126.9210454
동교초등학교,37.55708966,126.9016286
망원전철역,37.55609815,126.9102977
서교동주민센터,37.55565038,126.9152772
서강초등학교,37.5477462,126.9263557
신부파스카아파트,37.55878545,126.9004729
KBS미디어센터,37.5762495,126.8912678
구)망원우체국사거리,37.55790161,126.9072824
홍대후문,37.54776813,126.9254084
대상아파트,37.55965628,126.8998549
월드컵파크2단지,37.57525,126.890323
망원동월드컵시장,37.55762576,126.905989
상수역,37.54783917,126.9223889
동원데자뷰아파트,37.56026595,126.8994205
하나은행망원동지점,37.55736161,126.9047035
레드로드입구,37.547926,126.920503
마포16번종점,37.56092786,126.8989567
서부면허시험장.월드컵파크8단지,37.578253,126.881973
동교초등학교,37.55700155,126.9029564
합정동,37.54760741,126.9181202
마포새빛문화숲,37.54550986,126.9171164
서일빌딩,37.5455541,126.9159632
성우맨션,37.54563577,126.9142497
다운교회,37.54573653,126.9127953
월드컵경기장역,37.56959385,126.9001897
마포구청.마포구청역,37.56631497,126.8995256
원효대교북단(가상),37.53049434,126.951978
우성아파트입구,37.53798007,126.9475018
망원교회,37.55623509,126.9001617
망원교회,37.55649582,126.9005292
신촌역,37.55469925,126.9359752
경성중고사거리,37.56062024,126.9157402
삼진제약,37.553212,126.92683
한국영화아카데미,37.55429814,126.9294391
서교동교회,37.55175064,126.9194138
성산2동주민센터,37.56802445,126.9083872
원효대교북단(가상),37.53045371,126.9502787
월드컵파크7단지,37.580411,126.879876
창전삼성아파트110동,37.549935,126.928352
신촌역,37.554288,126.935896
신촌역,37.5544909,126.9356256
신촌농협.하나로마트,37.55618812,126.9332008
기업은행.신촌연세병원,37.55316601,126.9334876
세븐일레븐,37.540239,126.956005
아현고개,37.55662043,126.9469798
양화대교북단(가상),37.54757215,126.9059337
백합아파트,37.55795052,126.9009302
백합아파트,37.55793892,126.9010706
서강대교북단(가상),37.54308918,126.9280834
홍익병원목동관,37.53091,126.86403
금호어울림.대원칸타빌아파트,37.53269,126.866545
목동3단지후문,37.53432434,126.8699099
영도초등학교,37.53555591,126.8705188
신목중학교.목동2단지후문,37.538155,126.873548
목동2단지,37.5366,126.877988
목동3단지,37.534747,126.875742
목동4단지상가.목동종합운동장,37.53229799,126.875115
목동3.4단지사잇길,37.532797,126.871977
목동사거리,37.53326952,126.8638355
영도중.강서고입구.기아양서대리점,37.53617351,126.863622
목동시장.대일고교.배광교회,37.539005,126.8638409
신목중학교,37.537122,126.8719
목동스카이아파트.목동3단지,37.534189,126.869706
금호어울림.대원칸타빌아파트,37.532875,126.866862
신목동역2번출구,37.54385476,126.8823418
신목동역1번출구,37.54392207,126.882069
경서농협,37.521363,126.856298
목동성원아파트,37.54229504,126.8631752
목3동주민센터.현대아이파크.실로암안과,37.54483252,126.862401
등촌역6번출구.목동깨비시장,37.54969481,126.8639369
월촌초등학교,37.54118755,126.8770703
월촌초등학교.우성아파트,37.540498,126.87537
목원초등학교.서울지방식품의약품안전청,37.54253255,126.8811364
용왕산,37.539131,126.874232
신목동역,37.54594356,126.8814977
목동한신청구아파트,37.54063836,126.8801651
목동한신청구아파트,37.54072866,126.8803505
목동1.2단지사잇길,37.5383884,126.8784758
월촌중학교.목동1단지,37.537913,126.881672
목동YMCA.서울에너지공사,37.53884228,126.8826598
목동YMCA.서울에너지공사,37.539032,126.882858
목동5단지C상가.목동운동장북문,37.53295,126.877573
파리공원,37.53462166,126.8783258
목동5단지B상가.목5동주민센터,37.53576,126.881295
이대목동병원.목동6단지앞,37.536847,126.884428
목동아파트601동앞.이대병원,37.53589268,126.8832528
목동아파트5.6단지사잇길.경인초교,37.53287009,126.8838504
오목교역,37.52506981,126.8763829
양정고등학교,37.53522316,126.8879022
목1동주민센터,37.529802,126.87358
목동역.홍익병원,37.527382,126.864433
CBS방송국,37.528097,126.874148
목운초등학교.목운중학교,37.5264187,126.8737705
목동7단지,37.52851,126.870233
목운초등학교.목운중학교,37.526127,126.873394
목동운동장남문.아이스링크,37.52847438,126.8765922
목동7단지.종로학원,37.525671,126.868759
목동대학학원,37.524957,126.873313
오목교역.동신한방병원,37.524447,126.876825
갈산초등학교정문,37.51280494,126.8704858
오목교역.청학스포츠타운,37.523427,126.875447
새마을금고,37.52106964,126.8736392
신정2동주민센터,37.518983,126.8714242
오목교역.동신한방병원,37.52408548,126.8769219
신목초등학교입구,37.517471,126.870927
목동14단지상가,37.514711,126.871891
현대아파트정문,37.51978505,126.8774211
현대아파트정문,37.52078792,126.8782363
삼성아파트정문,37.51634952,126.8769041
삼성아파트후문,37.51811503,126.87715
현대아파트후문,37.52193044,126.8781722
목동14단지C상가앞,37.514047,126.874176
목일중학교,37.51402,126.873928
목동13단지,37.514267,126.869395
목동14단지,37.51474221,126.8695819
신트리공원,37.51448906,126.8579171
목동12.13단지사잇길,37.51305394,126.8635453
목동12.13단지사잇길,37.513233,126.86327
신목초등학교입구,37.51730176,126.8707857
목동14단지관리사무소앞,37.515142,126.872213
목동11단지,37.51321989,126.8583087
목동14단지관리사무소앞,37.51479619,126.8716908
양천구청역,37.51256669,126.8653279
양천공원,37.517872,126.869642
양천구청,37.516543,126.86703
양천구민체육센터.양천일자리센터,37.51554358,126.8642388
목동12단지,37.51418196,126.8603283
갈산초등학교정문,37.512822,126.870105
갈산초등학교후문,37.51109,126.868713
갈산초등학교후문,37.511285,126.869212
은정초등학교,37.51033,126.866702
은정초등학교,37.51009428,126.867106
목동우성아파트,37.507195,126.865711
목동우성아파트입구,37.508448,126.864212
양천아파트,37.50817426,126.8633495
봉영여중.목동고,37.50728131,126.8618411
봉영여중.목동고,37.50739076,126.8614269
봉영여중.목동고,37.508692,126.861867
양천노인종합복지관,37.510288,126.85918
양천구청역,37.512871,126.866609
양천아파트,37.510264,126.862762
신정네거리해누리분수광장,37.52188642,126.8515144
신정네거리.신정119안전센터,37.5220233,126.8507301
동방아파트,37.52188249,126.8463249
동방아파트.신월종합사회복지관,37.52142649,126.8462897
신곡시장.금빛새마을금고,37.51964347,126.8437433
신곡시장.금빛새마을금고,37.51928494,126.8438199
신한은행신월동지점,37.518022,126.841605
신한은행신월동지점,37.51782796,126.8418635
양강중학교,37.52371103,126.8499936
신월2동주민센터입구,37.522757,126.84569
강서초등학교,37.521878,126.841932
한빛종합사회복지관,37.521257,126.839252
신월동남부주유소,37.519392,126.838583
신월2동우체국,37.523082,126.851248
신트리사거리,37.51311521,126.8559491
신트리아파트,37.5129,126.854138
정랑고개.양천벤처타운,37.51157732,126.8503821
신정학마을아파트,37.50742085,126.8439634
양천고등학교,37.50992673,126.8456572
계남초등학교,37.509753,126.858427
목동아파트11단지(1117동),37.507307,126.859905
신정1동주민센터.신오새마을금고,37.51720336,126.8543711
양명초교.신서중,37.51430526,126.8557025
신트리공원.목동아파트11단지,37.51392049,126.8571829
목동10단지상가,37.515967,126.859673
양천문화회관.양천일자리센터,37.51693324,126.862381
목동10단지농협,37.517802,126.856382
목동13단지,37.514516,126.869302
목동13단지,37.5135267,126.8680275
신서초등학교,37.52064102,126.8618413
신정1동우체국,37.521953,126.861673
우리은행신정동지점,37.521705,126.859385
목동프라자,37.51987595,126.8602781
목동10단지,37.519087,126.856654
신정네거리역,37.521037,126.853402
신정네거리역,37.519463,126.853398
길훈로즈빌아파트,37.52243302,126.871157
하이스트학원.종로학원,37.524815,126.869403
목동역,37.525797,126.865402
목동8단지지하도,37.52005,126.866912
양천구청.양천보건소,37.51816257,126.8661629
목동8단지.한전,37.52018346,126.8683292
진명여고,37.52394011,126.8651038
서울남부지방법원.서울남부지방검찰청,37.52179,126.865547
서울남부지방법원.서울남부지방검찰청,37.5218496,126.8659323
오목교역.청학스포츠타운,37.52362783,126.875315
현대아이파크아파트,37.52103408,126.8732569
목동중학교.서울출입국.외국인청,37.51987716,126.8708457
목동대학학원,37.524727,126.872863
목동7단지,37.525588,126.867124
제일은행앞,37.5193001,126.8640996
서울남부지방법원.서울남부지방검찰청,37.52219405,126.8633685
목동중학교,37.519063,126.870348
진명여고,37.52450719,126.8645744
우리은행신정동지점,37.521902,126.85871
목동역.목동오거리,37.52580579,126.8631069
신서고등학교.영상고등학교입구,37.52539572,126.8599725
신정역(은행정).신정4동주민센터,37.52463013,126.8542989
신정1동우체국,37.52215256,126.8614154
서울남부지방법원.서울남부지방검찰청,37.52253,126.864355
신정네거리역,37.52127697,126.8534321
신서고등학교.영상고등학교앞,37.522625,126.85945
제일여성병원,37.522473,126.851877
신정4동경서농협,37.521515,126.855172
목동역.홍익병원,37.52804955,126.8639152
목동역.목동오거리,37.52595861,126.862791
신서고교.영상고교입구,37.52565303,126.8603986
신정역(은행정).신정4동주민센터,37.524902,126.854377
양강중학교,37.525068,126.850553
신월문화체육센터,37.519969,126.835249
신월동우성상가,37.52179,126.833838
중부운수앞,37.52410407,126.8307798
신월문화체육센터,37.520117,126.836198
신월동우성상가,37.521717,126.83399
국립과학수사연구소입구,37.522355,126.837035
신안파크아파트후문,37.52392556,126.8288365
신안파크아파트후문,37.5241,126.828906
국립과학수사연구소.고강동종점,37.52345522,126.8257795
신정1동주민센터.신오새마을금고,37.51760318,126.8538762
신정네거리역,37.51985338,126.8528217
신트리아파트,37.513032,126.853865
정랑고개.양천벤처타운,37.51166135,126.8498548
서부트럭터미널.신정동일하이빌아파트,37.510935,126.842363
강신중학교,37.51527132,126.8403599
남명초교.신정3동주민센터,37.51507653,126.8549126
금옥중.금옥여고.백암고등학교,37.50985233,126.8445827
양강중학교,37.524862,126.85028
양강중학교,37.52385,126.849502
신월2동주민센터입구.경창전통시장,37.52310058,126.8460404
강서초등학교,37.522025,126.841675
한빛종합사회복지관,37.521342,126.838743
과학수사연구소입구,37.521905,126.836962
서부트럭터미널.신정동일하이빌아파트,37.510088,126.8424
신정현대아파트.서부트럭터미널,37.5083598,126.8429841
넓은들공원,37.510795,126.839199
넓은들공원,37.511066,126.838648
신정현대아파트,37.508781,126.842139
신정숲속마을아파트,37.506447,126.834138
신정숲속마을아파트.댓골마을입구,37.506761,126.835613
양천중앙도서관.푸른마을2단지,37.51419128,126.8340906
양천중앙도서관.푸른마을2단지,37.514032,126.833988
신월시영아파트.강월초등학교,37.515731,126.83553
신월시영아파트.강월초등학교,37.515937,126.835305
강월초교입구사거리,37.51635995,126.8377839
강월초교입구사거리,37.51669255,126.8378579
금실어린이공원,37.51795429,126.8377739
금실어린이공원,37.51742852,126.8378532
강신중학교,37.515863,126.839809
양서중학교,37.531548,126.830955
신월1동주민센터.신월보건지소,37.532183,126.83105
신월3동주민센터.신월3동우체국,37.53466482,126.8288289
서부여성발전센터,37.5351643,126.8290122
가로공원공영주차장.신영시장,37.536378,126.833023
국민은행신월동지점,37.535805,126.829107
서서울호수공원,37.52903473,126.8325722
서서울호수공원,37.52925059,126.8329213
하나은행신월동지점,37.530478,126.837995
가로공원공영주차장,37.536653,126.832582
양원초교.광영여고,37.5390246,126.8235072
국민은행신월동지점,37.53621493,126.8296039
메디힐병원.서울금융고등학교,37.53699263,126.8277769
신화중학교,37.539653,126.83135
신월5동주민센터.신월중학교,37.53947839,126.8275324
신월5동주민센터.신월중학교,37.539253,126.827617
신월중학교입구,37.539898,126.825283
신월중학교입구,37.540132,126.82566
광영고.신동아파밀리에아파트,37.53935779,126.8233616
서울금융고등학교,37.53732043,126.8270247
신화중학교,37.539355,126.830763
경창빌딩,37.51866,126.838582
신월시영아파트중문,37.519088,126.836715
신월시영아파트중문,37.519083,126.83658
목원초등학교.서울지방식품의약품안전청,37.543038,126.881355
양천노인종합복지관,37.510413,126.859079
양서중학교,37.53279646,126.8302431
양명초등학교,37.516086,126.857243
신목동역-서울지방식품의약품안전청,37.543635,126.88336
목동파라곤,37.5300691,126.8755215
신정현대아파트.서부트럭터미널,37.50901089,126.8420066
대일관광고.푸른마을3단지,37.51118,126.836222
대일관광고.푸른마을3단지,37.511319,126.835885
신정현대아파트,37.50863659,126.8410742
신월문화체육센터,37.520513,126.836879
목동아파트1102동앞,37.511596,126.860129
트럭터미널주유소앞,37.50908777,126.8415438
목동아파트1434동앞,37.515655,126.871975
목동아파트1216동앞,37.511505,126.862188
신월동기점,37.52947735,126.8385294
목동아파트1218동앞,37.51171675,126.863621
양천공영차고지,37.50849276,126.8372191
국립과학수사연구소.고강동종점,37.523548,126.825713
신월동기점,37.529577,126.838662
양천공영차고지,37.508701,126.837646
신정이펜하우스3단지,37.51412118,126.8304154
푸른마을1단지.이든채아파트,37.51265311,126.8353881
신교정입구,37.51866695,126.8738695
중부운수앞,37.52422031,126.8307795
푸른마을1단지.이든채아파트,37.512878,126.83488
신정교입구,37.518575,126.873613
신월청소년문화센터,37.5354516,126.8264418
계남초등학교,37.510125,126.857763
신목동역-서울지방식품의약품안전청,37.54364328,126.8835304
보람쉬움아파트,37.5298,126.835482
보람쉬움아파트.신영시장,37.52990444,126.8352416
신정이펜하우스2단지,37.514504,126.830539
신정이펜하우스1단지아파트,37.51398714,126.8280797
이펜하우스1단지.어르신요양센터,37.513244,126.828913
양천어르신요양센터,37.51361822,126.8284426
신정이펜하우스3.4단지,37.511293,126.83046
신정이펜하우스5단지.서남병원,37.511199,126.833468
푸른마을아파트3단지,37.51207898,126.8365885
강서보건소.9호선등촌역,37.54903807,126.8680475
목2동주민센터,37.546175,126.871381
동일하이빌아파트,37.51001402,126.8408156
팔복부동산.목동교회,37.5438945,126.8703833
신정현대아파트.서부트럭터미널,37.50842688,126.8412612
목동문화체육센터.건영아파트,37.54175562,126.8690347
한성교회.금옥여고.백암고,37.51078477,126.843065
우신웨스트빌.목동보건지소,37.53946323,126.8690376
대림.수정아파트,37.51233834,126.842443
벽산.대주아파트,37.51438982,126.8415303
성원.극동아파트,37.53800362,126.8716473
목동센트럴2단지,37.51552994,126.8410313
목동센트럴1단지,37.51642688,126.8407068
농협.영도초등학교,37.53591818,126.8705499
학마을2단지아파트,37.5088382,126.8442805
한신청구아파트,37.53969003,126.8815755
학마을2단지아파트,37.508967,126.844108
신정1동주민센터,37.51836539,126.8547129
목동10단지,37.51893713,126.8566247
오목교역.대학학원,37.52481065,126.8741567
목동프라자,37.51939999,126.8593706
신서초교,37.52063509,126.8621672
서울남부지법,37.52168132,126.8629843
한신청구아파트정문,37.53981803,126.8816171
목동8단지천주교,37.52259812,126.8688815
목동3.4단지사잇길,37.53279798,126.8716438
용왕산입구,37.53808809,126.8731058
성원.극동아파트,37.53800737,126.8717854
목동9단지B상가,37.51826527,126.860685
현대아파트.월드메르디앙아파트,37.5390524,126.869913
목동프라자,37.51950794,126.8592177
우신웨스트빌.목동보건지소,37.54023882,126.8688076
목동문화체육센터.건영아파트,37.54185041,126.8691975
신정1동주민센터,37.51840905,126.8543801
팔복부동산.목동교회,37.54384867,126.8704988
목2동주민센터,37.54669524,126.8713325
양동중학교,37.54752231,126.8687519
수명산입구,37.54341363,126.8288757
거산아파트,37.54019666,126.8319712
신곡시장,37.51874534,126.8425811
목동센트럴1단지,37.51655194,126.8404714
목동센트럴2단지.이마트24,37.51574513,126.8408153
벽산.대주아파트,37.51456079,126.8413478
대림.수정아파트,37.51229857,126.8423503
한성교회.백암고,37.51110809,126.842932
금옥여고.대우미래사랑아파트,37.50966462,126.8436827
동일하이빌아파트,37.51014356,126.8406524
현대아파트.월드메르디앙아파트,37.53871227,126.8703584
롯데캐슬아파트.목3동시장,37.54807006,126.8670352
신정이펜하우스1단지,37.515057,126.828095
서남병원,37.511742,126.832599
신은초등학교,37.513337,126.833538
신은초등학교,37.5134859,126.8336316
서남병원,37.511757,126.8325259
이펜하우스3.4단지,37.51157533,126.830252
양천어르신요양센터,37.513441,126.828909
신정이펜하우스1단지.새금성교회,37.514448,126.828504
목동역,37.52536741,126.8642855
목동역,37.52533548,126.8647257
갈산초등학교,37.51293597,126.8700048
갈산초등학교,37.51304632,126.8703835
화곡입구,37.53699272,126.8272224
화곡입구,37.53709889,126.827728
국립과학수사연구소,37.523023,126.836618
서부트럭터미널,37.50782651,126.8437883
대일고등학교,37.53940874,126.8638776
양천공영차고지,37.5084115,126.8374185
오목교역,37.52344,126.875152
오목교역,37.523328,126.875375
신도림4차e편한세상,37.51219814,126.8877444
목동현대백화점,37.52816907,126.8741805
강서양천교육지원청,37.54108456,126.8306668
거산아파트,37.540714,126.831693
우리은행앞,37.53593379,126.8277442
염창역.서울도시가스,37.547145,126.875895
염창역.서울도시가스,37.54696382,126.8750053
등촌역.강서보건소,37.549115,126.86872
등촌역.강서보건소,37.54941062,126.8675998
등촌중학교.백석초등학교,37.55267372,126.8614641
등촌중학교.백석초등학교,37.552903,126.86068
강서구청사거리.서울디지털대학교,37.554887,126.855528
강서구청사거리.서울디지털대학교,37.55523558,126.8540843
KBS스포츠월드,37.556782,126.850512
KBS스포츠월드,37.5570387,126.8489377
한국가스기술공사,37.558022,126.845633
한국가스기술공사,37.557972,126.843735
발산역,37.558502,126.83922
송정역,37.56143796,126.8097997
송정역,37.561353,126.810938
"공항중학교.마곡엠밸리9,10단지",37.5608,126.815552
발산역,37.55857335,126.8376109
마곡역,37.559695,126.827513
마곡역,37.559729,126.826223
"공항중학교.마곡엠밸리9,10단지",37.560738,126.817152
마곡동로사거리,37.559073,126.83399
마곡동로사거리,37.559102,126.832479
강서세무서,37.560136,126.822202
강서세무서,37.560159,126.82286
화원중학교,37.537835,126.841037
서울식물원.식물문화센터,37.56838835,126.8349619
백석초등학교.한국임업진흥원,37.55270361,126.8616543
등촌중학교.한국임업진흥원,37.55295219,126.8601041
강서대학교.강서LG베스트샵,37.55484,126.856033
하이웨이주유소.강서대학교,37.554537,126.855795
서울식물원.숲문화학교,37.566225,126.83415
LG사이언스파크,37.561979,126.833526
등촌주공5단지아파트,37.558187,126.843795
발산역4번출구,37.558627,126.8392815
발산역5번출구,37.55821097,126.8394839
공항중학교,37.56112,126.814653
송정역,37.561178,126.81072
송정역,37.56167898,126.8090169
공항시장,37.562263,126.808837
공항시장,37.562423,126.808751
공항시장역3번출구,37.56382489,126.8109494
공항시장역.공항성산교회,37.5647465,126.811384
방화주유소,37.566218,126.812578
방화2동청성아파트앞,37.56697617,126.811615
방신전통시장,37.569958,126.812862
방화2동우촌연립,37.57002343,126.8114749
국민은행방화동지점,37.57271878,126.8115903
국민은행방화동지점,37.57265711,126.8113414
한서고등학교.보람아파트,37.57483,126.811733
한서고등학교.보람아파트,37.57481624,126.8114186
방화역2번출구,37.576742,126.812627
방화역,37.57691187,126.8123587
방화3동주민센터.국립국어원,37.57913,126.813513
방화도시7단지.국립국어원,37.579305,126.813355
가양8단지아파트.가양역,37.56186214,126.8559124
가양역.마포중고등학교,37.55892751,126.8542039
가양역.마포중고등학교,37.55955916,126.8541936
경복비즈니스고등학교,37.55752808,126.8534483
경복비즈니스고등학교,37.55766284,126.853122
강서구청.한국건강관리협회,37.55262795,126.8505842
강서구청.한국건강관리협회,37.55266887,126.8501699
우장초등학교,37.55035323,126.8481814
우장초등학교,37.54936691,126.8477783
한국폴리텍1.서울강서대학교,37.54608728,126.8452748
한국폴리텍1.서울강서대학교,37.54584327,126.8447321
화곡본동시장,37.54317865,126.8426282
화곡본동시장,37.54334348,126.8432514
화곡역,37.541038,126.838753
화곡역7번출구,37.540872,126.837005
강서구청소년상담복지센터,37.540192,126.83556
화곡푸르지오,37.54015064,126.834479
외발산신광명마을,37.54606458,126.8215259
외발산신광명마을,37.545958,126.821132
강서면허시험장.메이필드호텔,37.5496839,126.819496
강서면허시험장.메이필드호텔,37.547798,126.820227
강서농수산물도매시장,37.55187,126.81998
영인운수.차고지,37.54533512,126.8179353
대한항공.메이필드호텔,37.549722,126.816819
공항동송정중학교,37.552778,126.815117
공항동송정중학교,37.55313,126.815368
국립항공박물관.공항동천주교회,37.555638,126.811917
국립항공박물관.공항동천주교회,37.555152,126.811943
공항동지하도입구,37.559087,126.808185
영인운수.차고지,37.545213,126.818291
방화중학교,37.5646214,126.8059168
서울방화초등학교,37.56719893,126.8056215
방화동도시개발11단지,37.570852,126.804202
개화119안전센터,37.575195,126.8026
개화119안전센터,37.575128,126.802225
개화역1번출구.개화검문소,37.578455,126.800345
개화역1번출구.개화검문소,37.57849426,126.7997884
상사마을,37.58249255,126.7985641
상사마을,37.58182,126.798335
영일고등학교.강서도서관,37.54898858,126.8633554
아이파크아파트.백석중학교.실로암안과,37.5451449,126.8621413
등촌2동주민센터.등촌동대림아파트,37.54194247,126.8629699
대일고교.임광아파트.배광교회,37.53979135,126.8635679
용문사.시립화곡청소년센터,37.53709721,126.8633458
목동사거리,37.533198,126.863521
목동사거리,37.53163377,126.8636088
화곡동남부시장,37.53183633,126.8588539
성석교회,37.53151222,126.8575906
서울신정초등학교,37.531128,126.852907
서울신정초등학교,37.530934,126.85253
화곡8동주민센터,37.530822,126.849587
화곡8동주민센터.까치산시장,37.53058851,126.8488201
KT강서지사,37.52997229,126.8475167
KT강서지사,37.52995383,126.8478811
화곡동유림아파트,37.530479,126.844302
화곡동유림아파트,37.530353,126.844427
황외과앞,37.53096322,126.8378394
까치산역2번출구,37.53177067,126.8468456
까치산역4번출구,37.53223863,126.8461928
화곡동백구사,37.5326,126.842518
화곡동백구사,37.532383,126.840795
화곡대림아파트,37.533003,126.83893
화곡동대림아파트.화곡중앙시장,37.53418,126.838322
가로공원.나누리병원,37.5367735,126.837192
가로공원.나누리병원,37.53743987,126.8368737
가로공원.나누리병원,37.536907,126.836673
가로공원.나누리병원,37.53717865,126.8362927
다운어린이공원.치유하는교회,37.53256448,126.8437952
화원중학교,37.537977,126.840433
신월초등학교,37.5386349,126.8389691
신월초등학교,37.53896541,126.8394912
화곡역5번출구,37.54064792,126.8409451
화곡역4번출구,37.54095273,126.8411221
화곡역1번출구,37.542798,126.839517
화곡역8번출구,37.54292941,126.8388886
대원시장,37.54406298,126.8382264
대원시장,37.54452489,126.8373132
화곡중고등학교,37.547224,126.836224
화곡중고등학교,37.547421,126.836467
우장산역,37.549241,126.8365028
우장산역,37.54980277,126.8361293
명덕고등학교.서울스타병원,37.553092,126.836523
명덕고등학교.서울스타병원,37.55329124,126.8363717
발산역.우장산힐스테이트,37.5560386,126.8376255
발산역.우장산힐스테이트,37.55676559,126.8374836
발산역2번출구,37.56009,126.838558
발산역3번출구,37.56017015,126.8389703
서울호서전문학교.등촌주공3단지아파트,37.56274927,126.8394809
서울호서전문학교.등촌주공3단지아파트,37.562662,126.839755
서울강서우체국,37.564569,126.84037
서울강서우체국,37.56456734,126.8400518
양천향교역.휴먼빌아파트,37.569217,126.841602
양천향교입구,37.57003,126.841425
가양한강타운아파트,37.570403,126.843453
가양한강타운아파트,37.57050587,126.8438103
가양2단지성지아파트.동양고등학교,37.569627,126.846542
가양2단지성지아파트.동양고등학교,37.569643,126.847348
한보구암마을아파트,37.568767,126.849027
가양동천주교영등포공업고등학교,37.56848329,126.8496503
서울서진학교.우체국앞.허준박물관,37.566848,126.85133
탑산초등학교.허준박물관,37.56669819,126.8517606
가양4단지아파트,37.56526,126.85329
대림경동아파트,37.56558806,126.8532162
가양5단지아파트,37.564242,126.85513
가양2동강변아파트,37.56417994,126.8556381
가양6단지아파트,37.56294639,126.8579044
가양초등학교,37.561717,126.85982
강서구청별관,37.561198,126.85976
가양3동주민센터,37.56141252,126.860753
가양9단지아파트,37.559812,126.863307
가양9단지아파트.세현고등학교,37.559813,126.86361
염창동아3차아파트.나이아가라호텔,37.54912227,126.8776266
염창동아3차아파트,37.54881687,126.8776893
염창동새마을금고,37.55023509,126.873324
염창동새마을금고,37.55015703,126.8727945
염창동한마음.관음삼성아파트,37.55304709,126.8697189
염창동관음삼성아파트,37.55292955,126.8693581
태영.삼성한사랑아파트,37.55506527,126.8654574
금호.한솔아파트,37.55544736,126.865485
블루나인비지니스센터,37.55624283,126.8637439
블루나인비지니스센터,37.55650706,126.8639189
증미역.강서소방서,37.557866,126.861431
증미역.강서소방서,37.55723078,126.8617195
가양역.현대프린스텔,37.56021961,126.8563498
가양역.현대아파트,37.560412,126.856722
가양역.우성아파트,37.56145209,126.8539737
가양역.우성아파트,37.562223,126.853228
SBS공개홀,37.5634891,126.8508002
SBS공개홀,37.5636591,126.849849
가양4.5단지상가앞,37.56408453,126.8526273
서울서진학교,37.566287,126.850292
등촌동대림아파트,37.56440514,126.848394
강서한강자이아파트,37.56501451,126.847871
가양동CJ주식회사,37.566652,126.844935
가양동CJ주식회사,37.566813,126.844067
양천초등학교.겸재정선미술관,37.56906849,126.8403425
양천초등학교.겸재정선미술관,37.568749,126.840489
겸재정선미술관.서울식물원,37.569779,126.838568
겸재정선미술관.서울식물원,37.57077334,126.8372947
마곡실내배드민턴장,37.572618,126.829851
마곡실내배드민턴장,37.57267477,126.8319559
서남물재생센터,37.573004,126.827321
서남물재생센터,37.572769,126.827155
서남환경공원.마곡청구아파트,37.57328221,126.8233293
서남환경공원.마곡청구아파트,37.573136,126.822208
방화동도시개발2단지아파트,37.57324952,126.8185241
방화동도시개발2단지아파트,37.573514,126.818829
방화동동부센트레빌아파트,37.57332251,126.8138644
방화동동부센트레빌아파트,37.573528,126.814217
방화사거리,37.57308557,126.8104924
방화사거리,37.573162,126.809421
개화산역,37.572521,126.806172
개화산역,37.57277106,126.8052934
등촌3동천주교회,37.560082,126.845797
등촌3동천주교회,37.5599579,126.8460351
등촌3동5단지아파트.등촌고등학교,37.561745,126.84519
등촌3동5단지아파트.등촌고등학교,37.56195,126.845205
등촌3동주공4단지아파트,37.562433,126.843177
등촌동부영아파트,37.562722,126.84275
등촌3동주공10단지아파트,37.56196643,126.8474153
등촌3동대림아파트,37.56259,126.84749
마곡13단지힐스테이트아파트,37.556702,126.817975
다솔마을.강서농수산물도매시장,37.55481797,126.8198769
강서공업고등학교,37.57553,126.816628
방화동도시개발1.2단지아파트,37.57522,126.816875
서울항공비지니스고등학교,37.56951691,126.8168323
서울항공비지니스고등학교,37.56896517,126.8163793
공항중학교,37.56344918,126.816255
공항중학교.마곡엠밸리9단지,37.562458,126.81676
양천향교역,37.56700014,126.8407488
방신전통시장,37.57005257,126.8126603
방화주유소,37.56669108,126.8125292
제과점앞,37.56021,126.809942
공항동천주교회,37.557387,126.811612
강서한방병원,37.53012593,126.8390315
강서한방병원,37.52999299,126.8393407
강서한강자이아파트,37.56636461,126.8500719
강서구청별관,37.561162,126.859807
우장산동주민센터,37.547926,126.841575
문성유치원,37.546913,126.844227
우장산투웨니퍼스트오피스텔,37.547202,126.845782
가양7단지상가,37.560708,126.861713
등촌주공9단지,37.561643,126.850602
강서구민올림픽체육센터,37.559912,126.850182
