type,자치구,법정동,지번주소,월세(만원),보증금(만원),관리비(만원),면적,층수,위도,경도,주실 방향,주차,난방시설,엘리베이터,생활시설,안전시설,법정동_정제,행정동,행정동_정제
원룸,서울 금천구,가산동 145-28,서울 금천구 가산동 145-28,30,100,8.0,16.52m²,3층,37.4778839,126.8920539,남서,있음,개별난방,없음,"벽걸이형, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, TV","화재경보기, 인터폰, CCTV, 현관보안",가산동,가산동,서울특별시 금천구 가산동
투룸,서울 금천구,독산동 1006-204,서울 금천구 독산동 1006-204,76,1000,5.0,29.67m²,2층,37.46522962,126.8946067,남동,있음,개별난방,있음,"벽걸이형, 침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지, TV, 베란다","화재경보기, 비디오폰, CCTV, 현관보안, 방범창",독산동,독산1동,서울특별시 금천구 독산1동
투룸,서울 도봉구,창동 292-6,서울 도봉구 창동 292-6,65,2000,5.0,52.89m²,4층,37.65511801,127.0422969,북,있음,개별난방,있음,"신발장, 가스레인지","인터폰, 카드키, CCTV",창동,창5동,서울특별시 도봉구 창5동
원룸,서울 강서구,화곡동 379-41,서울 강서구 화곡동 379-41,38,500,8.0,12.02m²,3층,37.53808112,126.8376759,남,있음,개별난방,있음,"벽걸이형, 옷장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지","비디오폰, 현관보안",화곡동,화곡1동,서울특별시 강서구 화곡1동
원룸,서울 광진구,구의동 210-37,서울 광진구 구의동 210-37,80,1000,5.0,26.44m²,1층,37.53980767,127.0912905,남동,있음,개별난방,없음,"신발장, 싱크대, 가스레인지, 베란다",방범창,구의동,구의3동,서울특별시 광진구 구의3동
원룸,서울 성북구,삼선동4가 300-1,서울 성북구 삼선동4가 300-1,50,2000,5.0,19.83m²,4층,37.58938625,127.0135304,동,있음,개별난방,없음,"벽걸이형, 침대, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지","카드키, 방범창",삼선동,삼선동,서울특별시 성북구 삼선동
원룸,서울 용산구,효창동 5-713,서울 용산구 효창동 5-713,60,1000,6.0,13.95m²,2층,37.54177486,126.9589573,서,있음,개별난방,있음,"벽걸이형, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지","화재경보기, 인터폰, CCTV, 현관보안",효창동,효창동,서울특별시 용산구 효창동
투룸,서울 성북구,성북동1가 61,서울 성북구 성북동1가 61,25,18000,10.0,28.04m²,3층,37.58942524,127.004435,남,있음,개별난방,없음,"벽걸이형, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, TV","CCTV, 현관보안",성북동,성북동,서울특별시 성북구 성북동
투룸,서울 강동구,성내동 456-19,서울 강동구 성내동 456-19,35,20000,20.0,29.86m²,3층,37.52819764,127.1226338,서,있음,개별난방,있음,"싱크대, 가스레인지","비디오폰, 인터폰, CCTV, 현관보안",성내동,성내1동,서울특별시 강동구 성내1동
원룸,서울 광진구,구의동 241-29,서울 광진구 구의동 241-29,40,5000,6.0,19.83m²,4층,37.5404767,127.0870674,남,있음,개별난방,없음,"벽걸이형, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, TV, 붙박이장","비디오폰, CCTV, 현관보안",구의동,구의1동,서울특별시 광진구 구의1동
원룸,서울 금천구,가산동 237-33,서울 금천구 가산동 237-33,48,500,8.0,23.14m²,6층,37.47280305,126.8900455,남동,있음,개별난방,있음,"벽걸이형, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, TV, 붙박이장","화재경보기, 인터폰, CCTV, 현관보안",가산동,가산동,서울특별시 금천구 가산동
원룸,서울 영등포구,신길동 1114-1,서울 영등포구 신길동 1114-1,33,300,15.0,18.18m²,4층,37.50709795,126.9229913,남서,있음,개별난방,없음,"벽걸이형, 옷장, 냉장고, 세탁기, 싱크대, 인덕션","화재경보기, 인터폰, CCTV",신길동,신길7동,서울특별시 영등포구 신길7동
원룸,서울 강북구,번동 415-10,서울 강북구 번동 415-10,61,3000,9.0,19.83m²,3층,37.63767718,127.0270945,남서,있음,개별난방,있음,"벽걸이형, 책상, 옷장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지",현관보안,번동,번1동,서울특별시 강북구 번1동
원룸,서울 강북구,수유동 176-63,서울 강북구 수유동 176-63,45,100,10.0,13.22m²,1층,37.64098353,127.0270719,남서,있음,개별난방,없음,"벽걸이형, 냉장고, 세탁기, 싱크대, 인덕션","인터폰, 현관보안",수유동,수유3동,서울특별시 강북구 수유3동
원룸,서울 광진구,능동 241-34,서울 광진구 능동 241-34,55,1000,8.0,18m²,옥탑,37.55266052,127.0821956,북동,있음,개별난방,있음,"벽걸이형, 신발장, 냉장고, 세탁기, 인덕션","인터폰, CCTV, 현관보안",능동,능동,서울특별시 광진구 능동
투룸,서울 광진구,중곡동 255-33,서울 광진구 중곡동 255-33,60,2000,0.0,23m²,1층,37.56142721,127.077557,남서,있음,개별난방,없음,"벽걸이형, 침대, 세탁기, 싱크대, 가스레인지",방범창,중곡동,중곡1동,서울특별시 광진구 중곡1동
원룸,서울 성동구,성수동1가 13-78,서울 성동구 성수동1가 13-78,75,1000,4.0,19.5m²,4층,37.55026857,127.0482215,북서,있음,개별난방,없음,"벽걸이형, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지",인터폰,성수동,성수1가2동,서울특별시 성동구 성수1가2동
투룸,서울 광진구,중곡동 249-24,서울 광진구 중곡동 249-24,80,2000,2.0,44.46m²,1층,37.5635943,127.0768402,남동,있음,개별난방,없음,"벽걸이형, 싱크대, 가스레인지","인터폰, 방범창",중곡동,중곡1동,서울특별시 광진구 중곡1동
원룸,서울 노원구,공릉동 576-19,서울 노원구 공릉동 576-19,35,500,7.0,20m²,반지층,37.62126594,127.0740699,북서,있음,개별난방,없음,"벽걸이형, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 붙박이장","화재경보기, 인터폰, CCTV, 현관보안, 방범창",공릉동,공릉1동,서울특별시 노원구 공릉1동
원룸,서울 광진구,화양동 36-74,서울 광진구 화양동 36-74,50,5000,10.0,19.83m²,옥탑,37.54415072,127.0676483,남,있음,개별난방,없음,"천장형, 옷장, 신발장, 냉장고, 세탁기, 건조기, 싱크대, 인덕션, 전자레인지, TV, 붙박이장","화재경보기, 카드키, CCTV, 현관보안",화양동,화양동,서울특별시 광진구 화양동
원룸,서울 강서구,염창동 253-3,서울 강서구 염창동 253-3,21,3000,7.0,19.83m²,2층,37.550217,126.875744,남,있음,개별난방,있음,"벽걸이형, 책상, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 붙박이장","화재경보기, 인터폰, CCTV, 현관보안",염창동,염창동,서울특별시 강서구 염창동
원룸,서울 광진구,자양동 6-5,서울 광진구 자양동 6-5,110,3000,8.0,22.81m²,5층,37.53953636,127.0679213,남,있음,개별난방,있음,"천장형, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 테라스","화재경보기, 비디오폰, CCTV, 현관보안",자양동,자양4동,서울특별시 광진구 자양4동
원룸,서울 동작구,상도동 244-303,서울 동작구 상도동 244-303,40,3000,7.0,26.44m²,1층,37.5004082,126.9353715,남서,있음,개별난방,없음,"천장형, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, TV, 붙박이장","화재경보기, 비디오폰, CCTV, 현관보안",상도동,상도4동,서울특별시 동작구 상도4동
원룸,서울 동작구,대방동 391-284,서울 동작구 대방동 391-284,40,1000,7.0,23.14m²,3층,37.50123636,126.9249427,남서,있음,개별난방,있음,"천장형, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, 붙박이장","화재경보기, 비디오폰, CCTV, 현관보안",대방동,대방동,서울특별시 동작구 대방동
투룸,서울 강남구,논현동 280-24,서울 강남구 논현동 280-24,170,200,10.0,28.79m²,2층,37.50611386,127.0259675,남동,있음,개별난방,있음,"천장형, 침대, 책상, 옷장, 식탁, 쇼파, 신발장, 냉장고, 세탁기, 샤워부스, 싱크대, 인덕션, 전자레인지, TV","화재경보기, 인터폰",논현동,논현1동,서울특별시 강남구 논현1동
원룸,서울 성북구,보문동3가 97-1,서울 성북구 보문동3가 97-1,25,3000,5.0,16.52m²,3층,37.58594399,127.0171414,서,있음,개별난방,없음,"벽걸이형, 침대, 신발장, 냉장고, 세탁기, 싱크대, 전자레인지","CCTV, 현관보안",보문동,보문동,서울특별시 성북구 보문동
원룸,서울 송파구,송파동 131-20,서울 송파구 송파동 131-20,35,12000,10.0,23.37m²,3층,37.50791756,127.1125385,북서,있음,개별난방,없음,"벽걸이형, 신발장, 냉장고, 세탁기, 싱크대, 인덕션","CCTV, 현관보안",송파동,송파1동,서울특별시 송파구 송파1동
원룸,서울 중랑구,상봉동 105-85,서울 중랑구 상봉동 105-85,60,5000,7.0,24m²,2층,37.5933903,127.0886166,북서,있음,개별난방,있음,"벽걸이형, 천장형, 옷장, 신발장, 세탁기, 인덕션","비디오폰, 인터폰, CCTV, 현관보안",상봉동,상봉2동,서울특별시 중랑구 상봉2동
원룸,서울 은평구,갈현동 411-8,서울 은평구 갈현동 411-8,50,100,0.0,16.52m²,반지층,37.62379288,126.9180658,동,있음,개별난방,없음,"벽걸이형, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, 붙박이장","화재경보기, 비디오폰, CCTV, 현관보안, 방범창",갈현동,갈현1동,서울특별시 은평구 갈현1동
투룸,서울 동대문구,전농동 113-15,서울 동대문구 전농동 113-15,70,1000,3.0,33.05m²,2층,37.58703162,127.0546354,남,있음,개별난방,없음,"벽걸이형, 책상, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 마당",현관보안,전농동,전농1동,서울특별시 동대문구 전농1동
원룸,서울 양천구,신정동 1107,서울 양천구 신정동 1107,70,2000,8.0,21.3m²,3층,37.52184456,126.8528822,남동,있음,개별난방,있음,"벽걸이형, 신발장, 냉장고, 세탁기, 인덕션, TV","비디오폰, CCTV, 현관보안",신정동,신정4동,서울특별시 양천구 신정4동
원룸,서울 구로구,가리봉동 131-18,서울 구로구 가리봉동 131-18,54,1000,8.0,23.14m²,6층,37.48030732,126.8904619,남서,있음,개별난방,있음,"벽걸이형, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, TV, 붙박이장, 무인택배함","화재경보기, 인터폰, CCTV, 현관보안, 방범창",가리봉동,가리봉동,서울특별시 구로구 가리봉동
투룸,서울 강서구,화곡동 393-31,서울 강서구 화곡동 393-31,80,300,5.0,29.19m²,5층,37.53376099,126.8486532,남서,있음,개별난방,있음,"천장형, 신발장, 냉장고, 세탁기, 샤워부스, 싱크대, 가스레인지, 인덕션, 테라스, 무인택배함","화재경보기, 비디오폰, 인터폰, CCTV, 현관보안",화곡동,화곡8동,서울특별시 강서구 화곡8동
원룸,서울 강서구,염창동 20-85,서울 강서구 염창동 20-85,49,3000,9.0,22.28m²,2층,37.55679526,126.8676876,남,있음,개별난방,있음,"벽걸이형, 옷장, 신발장, 냉장고, 세탁기, 욕조, 싱크대, 인덕션, 붙박이장, 무인택배함","화재경보기, 경비원, 비디오폰, 인터폰, 카드키, CCTV, 현관보안",염창동,염창동,서울특별시 강서구 염창동
원룸,서울 강동구,둔촌동 35-2,서울 강동구 둔촌동 35-2,53,1000,7.0,12.18m²,3층,37.53101024,127.1453882,동,있음,개별난방,있음,"벽걸이형, 신발장, 냉장고, 싱크대, 인덕션, 붙박이장, 무인택배함","화재경보기, 인터폰, CCTV, 현관보안",둔촌동,둔촌2동,서울특별시 강동구 둔촌2동
원룸,서울 금천구,독산동 331-66,서울 금천구 독산동 331-66,30,200,9.0,19.83m²,4층,37.46788536,126.8938075,서,있음,중앙난방,있음,"벽걸이형, 침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지","화재경보기, CCTV, 현관보안",독산동,독산1동,서울특별시 금천구 독산1동
투룸,서울 도봉구,쌍문동 139-90,서울 도봉구 쌍문동 139-90,135,1000,7.0,42.7m²,5층,37.6496415,127.0305401,남동,있음,개별난방,있음,"천장형, 식탁, 신발장, 싱크대, 인덕션, 테라스","화재경보기, 비디오폰, CCTV, 현관보안",쌍문동,쌍문3동,서울특별시 도봉구 쌍문3동
원룸,서울 마포구,도화동 1-10,서울 마포구 도화동 1-10,60,1500,5.0,13.08m²,2층,37.54113899,126.9541865,동,있음,개별난방,없음,"벽걸이형, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션",현관보안,도화동,도화동,서울특별시 마포구 도화동
원룸,서울 광진구,중곡동 553-5,서울 광진구 중곡동 553-5,55,1000,10.0,23.14m²,5층,37.57057462,127.0836781,남,있음,개별난방,있음,"벽걸이형, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 테라스","인터폰, CCTV, 현관보안",중곡동,중곡3동,서울특별시 광진구 중곡3동
원룸,서울 동대문구,제기동 892-97,서울 동대문구 제기동 892-97,45,1000,7.0,19.83m²,2층,37.58315741,127.0362238,남,있음,개별난방,있음,"벽걸이형, 침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, TV","화재경보기, 인터폰, CCTV, 현관보안",제기동,제기동,서울특별시 동대문구 제기동
원룸,서울 강남구,역삼동 724-24,서울 강남구 역삼동 724-24,85,85,10.0,30m²,2층,37.49929359,127.0420107,동,있음,개별난방,없음,"벽걸이형, 침대, 옷장, 냉장고, 세탁기, 싱크대, 가스레인지, 베란다","인터폰, CCTV, 현관보안, 방범창",역삼동,역삼2동,서울특별시 강남구 역삼2동
원룸,서울 동작구,신대방동 339-6,서울 동작구 신대방동 339-6,24,100,9.0,16.52m²,2층,37.4977471,126.9289875,남,있음,개별난방,없음,"벽걸이형, 침대, 책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, 붙박이장","화재경보기, 비디오폰, 인터폰, CCTV, 현관보안, 방범창",신대방동,신대방2동,서울특별시 동작구 신대방2동
원룸,서울 구로구,가리봉동 25-213,서울 구로구 가리봉동 25-213,15,3000,6.0,16.52m²,1층,37.48468228,126.8856354,남,있음,개별난방,없음,"벽걸이형, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 인덕션, 전자레인지, TV, 붙박이장","인터폰, 현관보안, 방범창",가리봉동,가리봉동,서울특별시 구로구 가리봉동
원룸,서울 종로구,숭인동 296-20,서울 종로구 숭인동 296-20,65,2000,10.0,22.44m²,10층,37.57218019,127.0167644,북,있음,개별난방,있음,"벽걸이형, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, TV, 붙박이장","화재경보기, 경비원, 인터폰, CCTV, 현관보안",숭인동,숭인2동,서울특별시 종로구 숭인2동
원룸,서울 마포구,연남동 226-25,서울 마포구 연남동 226-25,58,2000,7.0,23.14m²,3층,37.56341551,126.9273828,남서,있음,개별난방,없음,"냉장고, 세탁기, 인덕션","비디오폰, 인터폰, 카드키, CCTV, 현관보안",연남동,연남동,서울특별시 마포구 연남동
원룸,서울 광진구,화양동 47-2,서울 광진구 화양동 47-2,58,1000,3.0,19.83m²,3층,37.54282758,127.0687791,남서,있음,개별난방,없음,"벽걸이형, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지","인터폰, 현관보안",화양동,화양동,서울특별시 광진구 화양동
원룸,서울 강북구,미아동 52-40,서울 강북구 미아동 52-40,49,500,7.0,17m²,3층,37.61227891,127.0330827,남,있음,개별난방,없음,"벽걸이형, 신발장, 냉장고, 세탁기, 싱크대, 인덕션, 전자레인지, TV, 붙박이장","CCTV, 현관보안",미아동,송중동,서울특별시 강북구 송중동
원룸,서울 광진구,자양동 617-36,서울 광진구 자양동 617-36,60,2000,3.0,20m²,2층,37.53269547,127.0798107,남동,있음,개별난방,없음,"벽걸이형, 신발장, 냉장고, 세탁기, 가스레인지","비디오폰, CCTV, 현관보안, 방범창",자양동,자양1동,서울특별시 광진구 자양1동
원룸,서울 중랑구,상봉동 127-24,서울 중랑구 상봉동 127-24,25,11000,8.0,22.2m²,4층,37.59300969,127.0791424,남동,있음,개별난방,있음,"벽걸이형, 신발장, 냉장고, 세탁기, 샤워부스, 싱크대, 인덕션","화재경보기, 인터폰, CCTV, 현관보안",상봉동,상봉2동,서울특별시 중랑구 상봉2동
